,text,emotion,hashtags
7069,"['first', 'hour', 'day', 'oracle', 'tomorrow', 'going', 'die']",-1,[]
7070,"['long', 'tipp', 'get', 'idea', 'band', 'wa', 'bad', 'enough']",1,[]
7071,"['note', 'woman', 'blocked', 'said', 'hillary', 'wa', 'boring', 'bernie', 'would', 'soaring', 'may', 'follow', 'oops', 'blocked']",1,[]
7072,"['ireland', 'legal', 'medical', 'marijuana', 'possible', 'near', 'future']",-1,[]
7073,"['may', 'odds', 'ever', 'favour', 'aussie', 'directioners', 'uc']",1,"['hot30sgo1den', 'ticket']"
7074,"['figure', 'find', 'hyderabadi', 'muslim', 'much', 'educated', 'comparison', 'part', 'may', 'due', 'mim']",1,[]
7075,"['sat', 'nintendos', 'announcement', 'make', 'one', 'like', 'even', 'trailer', 'twilight', 'princess', 'hd', 'wouldve', 'fine']",-1,[]
7076,"['leader', 'vietnam', 'veteran', 'leadership', 'program', 'reagan', 'administration', 'gather', 'c', 'saturday', 'looking', 'forward', 'seeing']",1,[]
7077,"['im', 'pro', 'kkk', 'already', 'expl', 'oh', 'forget', 'im', 'arguing', 'liberal', 'cant', 'forgo', 'chance', 'scream', 'racist']",-1,[]
7078,"['tried', 'make', 'dinner', 'reservation', 'husbands', 'birthday', 'tomorrow', 'amy', 'schumers', 'town', 'every', 'restaurant', 'booked']",1,"['wife', 'fail']"
7079,"['happy', 'capitol', 'one', 'cup', 'result', 'coming', 'beat', 'chelsea', 'tomorrow', 'might', 'aswell', 'give', 'u', 'cup']",1,['mufc']
7080,"['day', 'taking', 'step', 'warm', 'relation', 'hispanic', 'donald', 'j', 'trump', 'may', 'taken', 'step', 'backward', 'suggested', 'jeb', 'bush']",-1,[]
7081,"['prep', 'future', 'bookin', 'uk', 'ironman', 'june', 'plannin', 'doin', 'ironman', 'wale', 'dependingon', 'race', 'commitment', 'ofc']",1,[]
7082,"['jason', 'wu', 'lace', 'uc', 'bandeau', 'top', 'uc', 'harness', 'debut', 'th', 'bag', 'line', 'uc', 'carolyn']",1,"['jason', 'wu', 'nyfw']"
7083,"['david', 'wright', 'sits', 'year', 'hit', 'home', 'run', 'foot', 'st', 'ab', 'unreal']",1,[]
7084,"['asked', 'jared', 'harris', 'son', 'richard', 'whole', 'young', 'dumbledore', 'situation']",1,"['fantastic', 'beasts']"
7085,"['congratulation', 'curtisshooting', 'range', 'black', 'friday', 'entered', 'win', 'sdve', 'smith', 'wesson']",1,[]
7086,"['jo', 'kontas', 'win', 'muguruza', 'wa', 'longest', 'ever', 'womens', 'match', 'st', 'set', 'alone', 'lasted', 'long', 'federers', 'entire', 'match', 'woah']",1,"['us', 'open']"
7087,"['im', 'going', 'see', 'foo', 'fighter', 'tonight', 'edinburgh', 'expect', 'better', 'human', 'tomorrow', 'morning']",1,[]
7088,"['japans', 'debt', 'large', 'mainichi', 'answer', 'common', 'question', 'reader', 'may', 'japans', 'large', 'debt']",-1,[]
7089,"['nicki', 'ha', 'class', 'mf', 'got', 'fish', 'avi', 'get', 'smell', 'fish', 'right', 'cmon', 'bitch', 'step', 'ya', 'dick', 'tweet']",-1,[]
7090,"['martin', 'ut', 'leader', 'nd', 'unit', 'like', 'harden', 'guy', 'bench', 'done', 'plus', 'westbrook', 'ball', 'hog']",-1,[]
7091,"['nigerian', 'troop', 'yesterday', 'august', 'th', 'arrested', 'one', 'mai', 'mustapha', 'alleged', 'fuel', 'supplier', 'boko', 'haram']",1,[]
7092,"['knowing', 'going', 'see', 'zac', 'brown', 'band', 'tomorrow', 'thing', 'keeping', 'going', 'today']",1,['drained']
7093,"['okay', 'may', 'known', 'sht', 'happened', 'kpop', 'guess', 'went', 'hiatus', 'everything', 'wa', 'negative', 'turn']",-1,[]
7094,"['ive', 'several', 'problem', 'amazon', 'prime', 'customer', 'service', 'ha', 'nightmare', 'especially', 'item', 'rd', 'party', 'vendor']",-1,[]
7095,"['bill', 'burr', 'made', 'gross', 'transphobic', 'joke', 'caitlyn', 'jenner', 'conan', 'thursday', 'comedian', 'bill', 'burr', 'appeared']",-1,[]
7096,"['barely', 'news', 'little', 'medium', 'coverage', 'compared', 'charlie', 'hebdo']",-1,[]
7097,"['also', 'kid', 'cell', 'phonessaw', 'rd', 'grader', 'w', 'phone', 'day', 'kid', 'starting', 'like', 'nokia', 'brick']",1,[]
7098,"['endymion', 'may', 'set', 'greek', 'mythology', 'olympic', 'record', 'sleep', 'ucfull', 'sweet', 'dream', 'uc', 'health', 'uc', 'quiet', 'breathing']",1,[]
7099,"['riiight', 'antitrump', 'riot', 'supporter']",1,[]
7100,"['medical', 'marijuana', 'stock', 'check', 'tip', 'trading', 'investing', 'cannabis', 'pot', 'weed', 'investment', 'historical']",1,[]
7101,"['kpop', 'fan', 'excited', 'see', 'got', 'smart', 'araneta', 'coliseum', 'november', 'long', 'queue', 'happening']",1,[]
7102,"['september', 'come', 'along', 'know', 'ill', 'forgotten', 'surprised', 'niall', 'get', 'assassinated']",-1,[]
7103,"['live', 'coverage', 'todays', 'supreme', 'court', 'hearing', 'whether', 'parliament', 'government', 'trigger', 'article']",1,[]
7104,"['ash', 'wednesday', 'lyric', 'shout', 'east', 'god', 'u', 'better', 'something', 'better', 'cause', 'uc', 'well', 'want', 'better']",1,[]
7105,"['mama', 'jan', 'since', 'common', 'denominator', 'uc', 'ut', 'leave', 'little', 'peiece', 'kidrauhl', 'gone']",-1,[]
7106,"['le', 'back', 'haltwhistle', 'tomorrow', 'partnership', 'office', 'feel', 'free', 'call', 'cuppa', 'chat', 'business', 'pm']",1,[]
7107,"['wait', 'people', 'claim', 'hillary', 'showing', 'humanity', 'choke', 'talking', 'dead', 'mother', 'may', 'lowest', 'bar', 'ever']",-1,[]
7108,"['september', 'nd', 'japan', 'netflix', 'amazon', 'prime', 'video', 'hulu', 'streaming', 'service', 'already', 'operating', 'one', 'choose']",1,[]
7109,"['big', 'bang', 'anyone', 'going', 'lax', 'tomorrow', 'morning', 'see']",1,"['big', 'bang', 'gd']"
7110,"['usa', 'become', 'like', 'cuba', 'old', 'car', 'technology', 'self', 'imposed', 'embargo']",1,[]
7111,"['still', 'obamacare', 'hear', 'death', 'panel', 'idiot', 'ever']",-1,[]
7112,"['really', 'like', 'tag', 'heuers', 'dont', 'crack', 'pressure', 'ad', 'using', 'muhammad', 'ali', 'reference']",-1,[]
7113,"['said', 'thinking', 'abt', 'going', 'chris', 'brown', 'concert', 'thursday']",1,[]
7114,"['antiamerican', 'politician', 'speak', 'forked', 'toung', 'romney', 'part', 'swamp', 'hurting', 'america']",-1,[]
7115,"['trump', 'appoint', 'steve', 'bannon', 'cabinet', 'openly', 'racism', 'support', 'kkkthis', 'guy', 'save', 'th', 'wrld']",-1,[]
7116,"['brand', 'um', 'waiting', 'ticketek', 'voucher', 'come', 'us', 'tuesday', 'though', 'ull', 'pay', 'full', 'price']",1,[]
7117,"['female', 'said', 'kirko', 'bangz', 'nigga', 'one', 'day', 'cmon', 'son', 'foh', 'lmao']",1,[]
7118,"['huh', 'holm', 'ready', 'nothing', 'previous', 'fight', 'make', 'think', 'beat', 'rousey']",-1,[]
7119,"['view', 'th', 'floor', 'mgm', 'grand', 'foxwoods']",1,[]
7120,"['work', 'monsanto', 'possible', 'think', 'talk', 'etc', 'really', 'happy', 'saturday']",1,[]
7121,"['rousey', 'retired', 'tomorrow', 'see', 'anyone', 'would', 'hold', 'belt', 'awhile', 'think', 'would', 'get', 'passed', 'around']",1,[]
7122,"['one', 'day', 'want', 'cool', 'david', 'blaine', 'walking', 'street', 'nyc', 'iguana']",1,[]
7123,"['im', 'going', 'sleep', 'italy', 'already', 'night', 'go', 'bed', 'tomorrow', 'morning', 'want', 'see', 'justin', 'following']",1,[]
7124,"['way', 'uc', 'orange', 'bowl', 'would', 'always', 'part', 'think', 'wa', 'wise', 'choice', 'shit', 'uc', 'thursday', 'yet', 'game', 'time']",1,[]
7125,"['ugh', 'th', 'were', 'going', 'im', 'weekend', 'got', 'foo', 'fighter', 'sunday']",-1,[]
7126,"['frpavone', 'total', 'number', 'death', 'capital', 'punishment', 'entire', 'history', 'le', 'number', 'death', 'abortion', 'every', 'days']",-1,[]
7127,"['chapman', 'throw', 'mph', 'knuckleball', 'striking', 'al', 'end', 'th', 'ryan', 'braun', 'come', 'back', 'triple', 'nl', 'score']",1,[]
7128,"['lot', 'tim', 'duncan', 'w', 'rookie', 'insert', 'spur', 'future', 'hof']",1,"['spurs', 'gospursgo', 'cards', 'tim', 'duncan', 'nba']"
7129,"['rampage', 'forward', 'greg', 'rallo', 'tie', 'game', 'nd', 'period', 'howden', 'shore', 'assist']",1,[]
7130,"['top', 'shounen', 'list', 'put', 'one', 'piece', 'naruto', 'bleach', 'dbz', 'overrated', 'mainstream', 'put', 'sao', 'nd', 'place']",1,[]
7131,"['sharknado', 'may', 'best', 'one']",1,[]
7132,"['federer', 'begin', 'nd', 'round', 'go', 'watch']",1,[]
7133,"['war', 'result', 'islam', 'sad', 'true', 'islam', 'religion', 'peace', 'may', 'b', 'religion', 'piece', 'shit']",-1,[]
7134,"['add', 'budget', 'smartphone', 'list', 'may', 'introduce', 'new', 'moto', 'g', 'rd', 'gen', 'unlocked', 'start']",1,[]
7135,"['would', 'happy', 'late', 'start', 'tomorrow', 'nooo', 'uc', 'go', 'catch', 'day', 'failed', 'fcking', 'french', 'test']",-1,[]
7136,"['first', 'game', 'season', 'lakers', 'tomorrow']",1,"['can', 't', 'wait']"
7137,"['live', 'let', 'die', 'resource', 'debate', 'via']",1,"['euthanasia', 'pro', 'life']"
7138,"['obamacare', 'raised', 'premium', 'tax', 'combat', 'rising', 'premium', 'tax']",-1,"['tea', 'party', 'tcot', 'pjnet']"
7139,"['disinfomedia', 'commercial', 'fake', 'news', 'producer', 'run', 'democrat', 'discredit', 'incautious', 'rightist', 'share', 'fake']",-1,[]
7140,"['death', 'penalty', 'imaginary', 'crime', 'simply', 'barbaric']",-1,[]
7141,"['lol', 'winner', 'mongrel', 'watching', 'shit', 'pulling', 'lhhh', 'david', 'blaine', 'aint', 'got', 'shit']",-1,[]
7142,"['fucking', 'muslim', 'blow', 'bomb', 'london', 'tomorrow', 'need', 'get', 'lot', 'uk', 'fucking', 'ship', 'back']",-1,"['vj', 'day']"
7143,"['frank', 'wa', 'anchorman', 'already', 'missed', 'frank', 'gifford', 'long', 'time', 'feel', 'sorrow']",-1,[]
7144,"['sleep', 'beauty', 'beast', 'best', 'luck', 'involved']",1,"['beauty', 'and', 'the', 'beast']"
7145,"['ok', 'inbox', 'io', 'ha', 'pretty', 'animation', 'sun', 'thew', 'android', 'version', 'doesnt']",-1,[]
7146,"['well', 'steve', 'bannon', 'help']",-1,[]
7147,"['may', 'reason', 'swap', 'uc', 'io', 'ha', 'many', 'daft', 'game', 'android', 'desolate', 'wasteland', 'come', 'game']",-1,[]
7148,"['nick', 'cannon', 'room', 'steve', 'bannon']",-1,[]
7149,"['rwr', 'x', 'modify', 'watch', 'collection', 'let', 'everyone', 'know', 'always', 'time', 'stay']",1,['fresh']
7150,"['plenty', 'nigga', 'would', 'catch', 'body', 'friday', 'stay', 'watch', 'new', 'episode', 'naruto', 'saturday', 'lol']",1,[]
7151,"['groundhog', 'day', 'keep', 'seeing', 'jt', 'snow', 'rounding', 'rd']",1,"['marlins', 'mystery', 'fan', 'revealed']"
7152,"['nice', 'video', 'must', 'watch', 'd', 'printing', 'youtube', 'ring', 'waslive']",1,[]
7153,"['trump', 'transition', 'team', 'website', 'goal', 'first', 'day']",-1,[]
7154,"['watch', 'new', 'trailer', 'david', 'bowies', 'blackstar', 'premiere', 'next', 'thursday']",1,[]
7155,"['chilling', 'get', 'stick', 'muslim', 'ever', 'nonmuslims', 'sorry', 'truth', 'world', 'much', 'may', 'pain']",-1,[]
7156,"['medium', 'ha', 'learned', 'nothing', 'email', 'coverage', 'wa', 'x', 'nine', 'day', 'maybe', 'possibly', 'know']",-1,[]
7157,"['new', 'main', 'terrain', 'art', 'park', 'coming', 'southside']",1,['cha']
7158,"['iron', 'maiden', 'star', 'sell', 'essex', 'home', 'pub', 'included', 'yes', 'please', 'well', 'friday']",1,[]
7159,"['manasseh', 'amon', 'josiah', 'pray', 'kim', 'jong', 'un', 'follows', 'josiahs', 'examplefind', 'book', 'law', 'discarded', 'ancestor']",1,[]
7160,"['metatextually', 'antman', 'may', 'worst', 'movie', 'marvel', 'universe', 'gender', 'role']",-1,[]
7161,"['sending', 'american', 'killed', 'foreign', 'land', 'protect', 'vet']",-1,"['human', 'rights', 'united', 'nations', 'usa', 'demdebate', 'gop']"
7162,"['usual', 'liberal', 'reflex', 'blame', 'republican', 'everything', 'like', 'muslim', 'many', 'liberal', 'parrot', 'told']",-1,[]
7163,"['persona', 'take', 'heart', 'edition']",1,[]
7164,"['desperately', 'trying', 'create', 'brexit', 'anxiety', 'best', 'ignore', 'mainstream', 'medium', 'laugh']",-1,[]
7165,"['wisconsin', 'governor', 'scott', 'walker', 'sidestepped', 'ridiculous', 'question', 'friday', 'whether', 'would', 'willing']",-1,[]
7166,"['going', 'metlife', 'tomorrow']",1,[]
7167,"['sour', 'grape', 'surprised', 'even', 'shankar', 'sharma', 'batting', 'dems', 'knew', 'used', 'tookarma']",-1,[]
7168,"['yes', 'thor', 'remember', 'th', 'inning', 'stats', 'lets', 'lose', 'tonight', 'hey']",1,"['lg', 'm']"
7169,"['kim', 'fatty', 'third', 'north', 'korea', 'worst', 'dictator', 'keep', 'hereditary', 'communist', 'dynasty', 'world']",-1,[]
7170,"['step', 'sun', 'sky', 'radiate', 'lift', 'carry', 'love', 'know', 'lady', 'gaga']",1,['mtvstars']
7171,"['ingeniously', 'finding', 'way', 'save', 'vast', 'sum', 'building', 'cost', 'sent', 'brigade', 'expert', 'wall', 'builder']",-1,['trump']
7172,"['thanks', 'saw', 'hollywood', 'sign', 'today', 'disney', 'got', 'meet', 'really', 'hot', 'aladdin', 'lol']",1,[]
7173,"['st', 'time', 'serie', 'history', 'juventus', 'ha', 'lost', 'opening', 'game', 'rom', 'juventus', 'drcfc']",1,[]
7174,"['good', 'meet', 'civil', 'society', 'representative', 'brief', 'se', 'seat', 'unsc', 'feminist', 'foreign', 'policy']",1,['libya']
7175,"['midweek', 'service', 'tonight', 'gulport', 'wiggins', 'better', 'place', 'wednesday', 'night', 'church', 'see', 'ya', 'soon']",1,[]
7176,"['hello', 'stinking', 'working', 'class', 'rioting', 'london', 'last', 'night', 'see', 'im', 'italy', 'blo']",-1,[]
7177,"['dana', 'get', 'two', 'false', 'start', 'called', 'trying', 'punt', 'uc', 'rd', 'one', 'get', 'returned', 'laguna', 'hill', 'score', 'sec', 'left', 'uc']",-1,[]
7178,"['sun', 'paolo', 'di', 'canio', 'say', 'beating', 'aston', 'villa', 'tonight', 'would', 'like', 'sex', 'madonna']",-1,['legend']
7179,"['time', 'seal', 'team', 'pay', 'george', 'soros', 'visit']",-1,[]
7180,"['triple', 'traffic', 'threat', 'thursday', 'falcon', 'game', 'georgia', 'tech', 'game', 'joe', 'biden', 'downtown', 'connector']",-1,['dragoncon']
7181,"['trump', 'wa', 'elected', 'brexit', 'happened', 'angloamerican', 'superiority', 'complex', 'cease', 'problem']",1,[]
7182,"['sun', 'notorious', 'making', 'bullshit', 'zayn', 'including', 'cheating', 'allegation']",-1,[]
7183,"['shege', 'comw', 'im', 'going', 'abj', 'tomorrow']",1,[]
7184,"['liz', 'kinda', 'dumb', 'come', 'men', 'dna', 'swapping', 'ut', 'even', 'bad', 'port', 'charles', 'uc', 'us', 'called', 'tuesday']",-1,['gh']
7185,"['secret', 'may', 'sound', 'like', 'love', 'song', 'really', 'spirituality', 'selfempowerment', 'god', 'u', 'madonna']",1,[]
7186,"['donald', 'trump', 'rise', 'white', 'supremacist', 'medium']",-1,"['not', 'my', 'president', 'uniteblue', 'resist', 'maga', 'tcot']"
7187,"['cant', 'take', 'seriously', 'working', 'minimum', 'wage', 'car', 'facing', 'blunts', 'day']",-1,[]
7188,"['hear', 'liberalism', 'mental', 'virus', 'w', 'cure', 'yet', 'certainly', 'want', 'infect', 'conservative']",-1,[]
7189,"['agree', 'rahul', 'gandhi', 'may', 'say', 'wisest', 'thing', 'public', 'lets', 'forget', 'medium', 'portrays']",1,[]
7190,"['fran', 'say', 'paterno', 'wa', 'congenial', 'medium', 'early', 'year', 'age', 'perhaps', 'betrayal', 'medium', 'may', 'part', 'rift', 'medium']",-1,[]
7191,"['oh', 'really', 'hour', 'delay', 'tomorrow', 'oh', 'know', 'keep', 'posting']",-1,[]
7192,"['checking', 'paul', 'mccartney', 'skrubs', 'buy', 'friday', 'pass']",1,['lollapalooza']
7193,"['may', 'surprise', 'palestinian', 'died', 'hand', 'hamas', 'response', 'israel']",-1,[]
7194,"['fascist', 'trump', 'chooses', 'fascistcabinet', 'natural']",-1,[]
7195,"['love', 'uc', 'hey', 'running', 'fox', 'run', 'tomorrow', 'together', 'k', 'let', 'try', 'beat', 'record']",1,[]
7196,"['seth', 'rollins', 'statue', 'one', 'billion', 'cubit', 'height', 'may', 'remembered', 'eternity']",1,['raw']
7197,"['going', 'hurricane', 'fly', 'crazy', 'price', 'fly', 'win', 'champion', 'hurdle', 'cheltenham']",1,[]
7198,"['mta', 'cost', 'le', 'night', 'think', 'waited', 'minute', 'pretty', 'freaking', 'hot', 'underground', 'thanks']",-1,"['nyc', 'problems']"
7199,"['l', 'back', 'edmonton', 'canada', 'whos', 'going', 'july', 'st', 'muddafuggaz', 'shannon', 'leto']",1,[]
7200,"['injury', 'mohammad', 'ali', 'altaqqh', 'son', 'ali', 'daesh', 'shot', 'crossing', 'north', 'city', 'raqqa', 'ein', 'issa']",1,"['raqqa', 'is', 'is']"
7201,"['bad', 'blood', 'taylors', 'th', 'hot', 'never', 'getting', 'back', 'together', 'shake', 'blank', 'space']",1,[]
7202,"['un', 'mediator', 'place', 'blame', 'negev', 'battle', 'charge', 'israel', 'obstruction', 'truce', 'refusing', 'access', 'observer', 'dec']",-1,[]
7203,"['nd', 'attempt', 'watching', 'pll', 'halloween', 'special', 'hope', 'dad', 'come', 'ruin']",-1,[]
7204,"['aww', 'thank', 'u', 'nice', 'swift', 'day', 'good', 'luck', 'tomorrow', 'hope', 'wonderfull', 'day']",1,[]
7205,"['sheikh', 'othman', 'police', 'arrested', 'cell', 'suspected', 'terrorist', 'allegedly', 'plotting', 'assassination', 'lawyer', 'mansoura']",1,"['aden', 'yemen']"
7206,"['touchdown', 'catch', 'te', 'michael', 'robert', 'school', 'record', 'holder', 'touchdown', 'catch', 'season', 'passing', 'lance', 'moore']",1,[]
7207,"['school', 'eight', 'tomorrow', 'going', 'kick']",-1,[]
7208,"['lewis', 'th', 'ure', 'burning', 'effigy', 'guy', 'fawkes', 'uc', 'pope', 'whoever', 'else', 'presently', 'dislike', 'sussexy', 'indeed']",-1,[]
7209,"['may', 'coz', 'weve', 'molded', 'bad', 'israel', 'western', 'world', 'forgotten', 'side', 'coin']",-1,[]
7210,"['poster', 'need', 'want', 'crave', 'arrived', 'leicester', 'square', 'theatre', 'tomorrow', 'friday', 'month', 'go']",1,[]
7211,"['call', 'ugood', 'girl', 'u', 'one', 'time', 'may', 'find', 'scolding', 'hot', 'coffee', 'heading', 'towards', 'crotchal', 'region']",-1,[]
7212,"['use', 'product', 'vegan', 'mean', 'support', 'animal', 'testing']",1,[]
7213,"['sunday', 'sag', 'like', 'friday', 'idaho', 'boring', 'fuck']",-1,[]
7214,"['away', 'house', 'friday', 'moment', 'im', 'air', 'way', 'back', 'home', 'want', 'go', 'milan']",-1,[]
7215,"['donald', 'speech', 'prepared']",-1,[]
7216,"['hisd', 'us', 'chief', 'financial', 'officer', 'retire', 'december', 'hope', 'rest', 'finance', 'staff', 'answer', 'question']",1,[]
7217,"['erdogan', 'know', 'dec', 'corruption', 'operation', 'hang', 'like', 'sword', 'damocles']",-1,[]
7218,"['amazon', 'prime', 'day', 'basically', 'stuff', 'wa', 'left', 'january', 'right', 'lame']",-1,[]
7219,"['whats', 'best', 'way', 'get', 'audio', 'recording', 'rd', 'party', 'app', 'io', 'device', 'jailbreaking', 'option']",1,[]
7220,"['sharknado', 'get', 'rd', 'film', 'sharknado', 'even', 'get', 'film', 'begin', 'life', 'make', 'much', 'sense']",-1,[]
7221,"['favourite', 'runway', 'far', 'paris', 'fashion', 'week', 'wa', 'bring', 'u', 'back', 'sun']",1,"['louis', 'vuitton', 'yellow']"
7222,"['people', 'seeking', 'mercy', 'yakub', 'hope', 'punjab', 'terror', 'attack', 'may', 'jolt', 'stupidity', 'reality']",-1,['gurdaspur']
7223,"['caitlyn', 'jenner', 'may', 'face', 'man', 'slaughter', 'charge', 'thought', 'sex', 'change', 'would', 'easier', 'go', 'prison']",-1,[]
7224,"['hot', 'cold', 'rain', 'sun', 'snow', 'clear', 'people', 'always', 'excuse', 'vote', 'online', 'say', 'nah', 'im', 'watching', 'netflix']",1,[]
7225,"['sound', 'like', 'ever', 'common', 'nike', 'shirt', 'everyone', 'th', 'grade']",1,[]
7226,"['scotland', 'today', 'week', 'ill', 'miss', 'wankfest', 'wembley', 'utd']",-1,[]
7227,"['im', 'finding', 'life', 'dialogue', 'around', 'right', 'seinfeld', 'episode', 'many', 'may', 'think', 'fun', 'unnerving']",1,[]
7228,"['first', 'putin', 'china', 'iran', 'wa', 'rd', 'world', 'dictator', 'would', 'understandable', 'snp']",-1,[]
7229,"['day', 'soundset', 'day', 'find', 'put', 'sun', 'screen']",-1,[]
7230,"['vp', 'nominee', 'jaswant', 'likely', 'meet', 'jayalalithaa', 'august', 'usome', 'leader', 'also', 'touch', 'trinamool', 'congress', 'chi']",1,['news']
7231,"['mainstream', 'medium']",1,"['iraq', 'libya', 'syria', 'fake', 'news']"
7232,"['gaga', 'th', 'place', 'solo', 'artist', 'top', 'row', 'behind', 'janet', 'jackson', 'madonna', 'whit']",1,[]
7233,"['lost', 'ipad', 'nd', 'time', 'today']",-1,[]
7234,"['sept', 'th', 'terrorist', 'saudi', 'arabia', 'part', 'problem']",-1,[]
7235,"['mere', 'mention', 'catholic', 'make', 'blood', 'rise', 'wa', 'raised', 'catholic', 'rejected', 'somewhere', 'around', 'th', 'grade']",-1,[]
7236,"['corey', 'continues', 'journey', 'may', 'fleetwood', 'mac']",1,"['everybody', 's', 'gone', 'to', 'the', 'rapture']"
7237,"['may', 'past', 'labor', 'day', 'new', 'participant', 'tshirt', 'celebrates', 'endless', 'summer', 'ocean', 'state']",1,[]
7238,"['nazi', 'sweeney']",1,[]
7239,"['lol', 'exo', 'fandom', 'always', 'st', 'pick', 'war', 'others', 'like', 'literally', 'kpop', 'fandom', 'usuk', 'one', 'like', 'srsl']",1,[]
7240,"['france', 'may', 'right', 'isi', 'want', 'spreading', 'islam', 'world', 'isil', 'wa', 'cahoot', 'bush', 'cheney']",-1,[]
7241,"['planned', 'parenthood', 'getting', 'exposed', 'evil', 'organization']",-1,[]
7242,"['ive', 'thinking', 'doe', 'anyone', 'else', 'find', 'disturbing', 'kane', 'may', 'face', 'rape', 'charge', 'gms', 'calling', 'availability']",-1,[]
7243,"['support', 'johnson', 'uc', 'liked', 'huntsman', 'primary', 'living', 'st', 'district', 'made', 'decision', 'easier']",1,"['me', 'politics']"
7244,"['david', 'cameron', 'tony', 'blairs', 'useful', 'idiot', 'began', 'hanging', 'chad', 'ad']",-1,[]
7245,"['s', 'wardamaged', 'port', 'struggle', 'bring', 'vital', 'supplieshttps', 'via']",1,"['yemen', 'hodeidah']"
7246,"['kidding', 'quoting', 'sun', 'right', 'article', 'niall', 'louis', 'said', 'breaking', 'harry', 'solo']",-1,[]
7247,"['know', 'day', 'kurt', 'cobain', 'killed', 'saw', 'sheffield', 'wednesday', 'beat', 'qpr']",1,[]
7248,"['model', 'walk', 'th', 'annual', 'salon', 'du', 'chocolat', 'show', 'paris', 'uc', 'wearing', 'dress', 'made', 'entirely']",1,[]
7249,"['name', 'monsanto', 'sitting', 'home', 'saturday', 'night', 'trolling', 'used', 'rv', 'craigslist', 'oh', 'yeah', 'date']",-1,"['fuck', 'all', 'y', 'all']"
7250,"['natural', 'outcome', 'developing', 'theme', 'among', 'liberal', 'rightist', 'truly', 'opposed', 'fascism', 'forced']",-1,[]
7251,"['miss', 'splash', 'dance', 'nighttime', 'pool', 'party', 'tomorrow', 'w']",1,[]
7252,"['bold', 'prediction', 'st', 'shark', 'victim', 'sharknado', 'oh', 'hell']",1,[]
7253,"['fd', 'hrc', 'fd', 'u', 'handing', 'u', 'djt']",-1,[]
7254,"['koreatown', 'calif', 'man', 'allegedly', 'shot', 'former', 'bos', 'head', 'thursday', 'commer']",-1,[]
7255,"['fit', 'th', 'doctor', 'timeline', 'evelyn', 'charley', 'maybe', 'us', 'clue', 'dialogue']",1,"['voyage', 'to', 'venus', 'whovian', 'problems']"
7256,"['gentle', 'reminder', 'wish', 'see', 'antman', 'minion', 'need', 'prior', 'friday', 'august']",1,[]
7257,"['john', 'cena', 'may', 'injured', 'tonight', 'wwe', 'live', 'event']",-1,[]
7258,"['worry', 'going', 'kill', 'sharknado', 'w', 'wall', 'fire', 'thats', 'hotter', 'sun', 'nasa', 'helping', 'legit', 'plan']",1,[]
7259,"['put', 'tv', 'see', 'george', 'osborne', 'sunday', 'ruined']",-1,['marr']
7260,"['proud', 'lady', 'family', 'group', 'kremlin', 'today', 'placed', 'rd', 'jhigh', 'state', 'cross', 'country', 'meet', 'proud', 'ya', 'lady']",1,[]
7261,"['seems', 'like', 'dem', 'ploy', 'fuel', 'protest', 'riot', 'fire', 'everytime', 'violence', 'occurs', 'people', 'go', 'trump']",-1,[]
7262,"['trump', 'supporter', 'please', 'read', 'article', 'support', 'possible', 'response']",1,[]
7263,"['gucci', 'bag', 'soul', 'assuredness', 'february', 'evince', 'double', 'harness', 'existent', 'ingoing', 'accruement', 'keep']",1,[]
7264,"['easily', 'interpreted', 'latino', 'black', 'chance', 'justice', 'lowerfrom', 'death', 'penalty']",-1,[]
7265,"['thought', 'yall', 'liberal', 'supposed', 'love', 'everyone', 'oh', 'wait', 'agree', 'okay']",-1,['hypocrites']
7266,"['lunch', 'tomorrow', 'night', 'random', 'hoe', 'us', 'hitting', 'castle', 'nooo', 'beckett']",-1,[]
7267,"['st', 'record', 'best', 'memory', 'buying', 'album', 'wa', 'michael', 'jacksons', 'thriller', 'moment', 'wa', 'rockstar']",1,[]
7268,"['hey', 'everyone', 'go', 'vote', 'pope', 'v', 'woodstock', 'game', 'shown', 'live', 'tv', 'friday']",1,[]
7269,"['sure', 'room', 'sebastian', 'bandwagon']",1,[]
7270,"['team', 'toronto', 'milan', 'amsterdam', 'would', 'like', 'wish', 'easy', 'happy', 'monday']",1,"['social', 'good', 'feel', 'good']"
7271,"['think', 'thurs', 'good', 'news', 'uc', 'though', 'back', 'rock', 'uc', 'park', 'rec', 'fit', 'uc', 'fri', 'death', 'knell']",1,[]
7272,"['remember', 'wen', 'saw', 'u', 'jan', 'wa', 'northern', 'light', 'albany', 'wa', 'way', 'back', 'u', 'waved', 'ilu', 'follow']",1,[]
7273,"['seen', 'line', 'video', 'saudi', 'arabia', 'may', 'jail', 'woman', 'posted', 'video', 'husband', 'cheating', 'housemaid']",-1,[]
7274,"['listening', 'bob', 'marley', 'talking', 'whatever', 'friday', 'night', 'goal', 'right']",1,[]
7275,"['tuesday', 'uc', 'harry', 'redknapp', 'distanced', 'job', 'following', 'speculation', 'wa', 'planning', 'talk', 'club']",-1,[]
7276,"['till', 'thursday', 'know', 'every', 'damn', 'word', 'every', 'damn', 'song', 'eric', 'church', 'going', 'sing']",-1,[]
7277,"['balotelli', 'nd', 'milan', 'debut', 'goal', 'minute', 'assisted', 'nd', 'penalty', 'final', 'score']",1,[]
