,text,emotion
1776,"['happy', 'weekend', 'friendsleonard', 'cohen', 'hallelujah', 'via']",1
1777,"['agree', 'unfair', 'id', 'like', 'see', 'rousey', 'fight', 'st', 'see', 'fight', 'happening', 'without', 'cyborg', 'thro', 'backdoor']",-1
1778,"['old', 'school', 'miss', 'mondays', 'episode', 'brock', 'lesnar', 'defeating', 'john', 'cena']",0
1779,"['fleetwood', 'mac', 'thing', 'getting', 'monday', 'morning']",1
1780,"['im', 'gonna', 'try', 'dunkin', 'donut', 'tomorrow', 'first', 'time', 'get']",0
1781,"['troy', 'birds', 'st', 'grade', 'teacher', 'asked', 'many', 'star', 'american', 'flag', 'chuck', 'norris', 'replied', 'yes', 'wa', 'correct']",0
1782,"['scotus', 'specifically', 'unambiguously', 'cited', 'th', 'amend', 'ruling', 'marriage', 'equality']",0
1783,"['saturday', 'annual', 'drinking', 'mario', 'kart', 'tournament', 'uk', 'fancy', 'beer', 'nintendo', 'feel', 'free', 'come', 'join', 'u']",1
1784,"['serie', 'juve', 'win', 'th', 'straight', 'milan', 'booed', 'reigning', 'champion', 'juventus', 'burst', 'back', 'serie', 'title', 'rac']",0
1785,"['feel', 'hard', 'photo', 'project', 'animal', 'testing', 'said', 'wa', 'gross', 'wanna', 'look']",-1
1786,"['want', 'happiest', 'baby', 'block', 'come', 'whole', 'food', 'westport', 'uc', 'ct', 'wednesday', 'may', 'th', 'hear', 'maryanne', 'farrell']",0
1787,"['hope', 'wake', 'tomorrow', 'news', 'glasgow', 'date', 'frank', 'oceans', 'new', 'album', 'much', 'ask']",1
1788,"['trump', 'leading', 'point', 'poll', 'kasich', 'may', 'prove', 'greater', 'threat', 'jeb', 'bush']",0
1789,"['perhaps', 'train', 'make', 'stop', 'romney', 'station', 'play', 'key', 'role', 'trumps', 'cabinet']",0
1790,"['get', 'b', 'bio', 'final', 'monday', 'ima', 'cry', 'dark', 'room', 'watch', 'twilight']",-1
1791,"['ben', 'carson', 'hud', 'lead', 'nih', 'oh', 'yeah', 'trumpland', 'one', 'ha', 'loyal', 'qualified']",-1
1792,"['happy', 'birthday', 'top', 'day', 'hope', 'everton', 'batter', 'chelsea', 'saturday', 'haha', 'x']",1
1793,"['said', 'chris', 'bosh', 'burp', 'shit', 'ut', 'come', 'til', 'tomorrow', 'long', 'neck', 'mothafucka', 'lmfaooo', 'go', 'head']",-1
1794,"['george', 'soros', 'hillary', 'make', 'sickwatch', 'video']",-1
1795,"['watching', 'david', 'price', 'ranger', 'th', 'get', 'much', 'better']",1
1796,"['yankee', 'game', 'thursdayjetscolts', 'sunday', 'ut', 'wait', 'knicks', 'heat', 'game']",1
1797,"['wanted', 'add', 'kim', 'jong', 'un', 'swapped', 'mussolini']",-1
1798,"['grateful', 'dead', 'open', 'nd', 'set', 'cold', 'rain', 'snow', 'via']",0
1799,"['negative', 'gdp', 'infrastructure', 'destroyed', 'doe', 'constitute', 'genocide']",-1
1800,"['siapa', 'duduk', 'putrajaya', 'pick', 'airport', 'friday', 'kite', 'belanje', 'minyak', 'masak']",0
1801,"['would', 'hate', 'guy', 'went', 'work', 'hulk', 'hogan', 'shirt', 'casual', 'friday']",-1
1802,"['blog', 'obamas', 'shameful', 'phony', 'gun', 'control', 'rhetoric', 'wake', 'charleston', 'massacre']",-1
1803,"['rousey', 'going', 'destroy', 'waiting', 'finally', 'fight', 'cyborg', 'think', 'cm', 'punk', 'may', 'end', 'fighting', 'cathal', 'pendred']",0
1804,"['irish', 'sunsport', 'tuesday', 'robbie', 'keane', 'rally', 'troop', 'ahead', 'vital', 'faroes', 'clash']",0
1805,"['katy', 'perry', 'last', 'friday', 'night', 'g', 'f', 'download']",0
1806,"['everybody', 'wondered', 'kind', 'rabbit', 'hole', 'going', 'legalizing', 'gay', 'marriage']",-1
1807,"['liam', 'payne', 'david', 'beckham', 'world', 'may', 'never', 'know']",0
1808,"['th', 'grader', 'told', 'got', 'today', 'asked', 'told', 'told', 'teacher', 'big', 'butt']",-1
1809,"['american', 'looking', 'job', 'obama', 'ha', 'put', 'illegals', 'muslim', 'released', 'criminal', 'front', 'line', 'vet', 'may', 'get', 'attention', 'illegals']",-1
1810,"['oh', 'yes', 'please']",1
1811,"['may', 'th', 'riot', 'start', 'check', 'bill', 'carter', 'us', 'piece', 'primetime', 'stern']",0
1812,"['always', 'stack', 'thursday', 'night', 'game', 'dfs', 'tom', 'brady', 'gonna', 'throw', 'yard']",1
1813,"['top', 'league', 'chievo', 'face', 'bottom', 'league', 'juventus', 'next', 'saturday', 'someone', 'pinch']",1
1814,"['echo', 'sex', 'offender', 'warned', 'may', 'face', 'jail', 'offence']",-1
1815,"['sunday', 'national', 'ice', 'cream', 'day', 'thought', 'would', 'like', 'know', 'advance', 'thing', 'think', 'midnight']",0
1816,"['munchkin', 'steam', 'guard', 'electric', 'sterilizer', 'amazon', 'prime', 'may', 'best', 'steri']",0
1817,"['someone', 'family', 'ru', 'apologist', 'patriot', 'report', 'saudi', 'qatari', 'dictatorshipfunded', 'foundation', 'today']",-1
1818,"['lol', 'life', 'im', 'wearing', 'kameez', 'wa', 'one', 'eid', 'outfit', 'th', 'grade', 'w', 'gharara', 'th', 'grade']",1
1819,"['wow', 'think', 'next']",1
1820,"['said', 'stoop', 'ha', 'chagrined', 'rd', 'problem', 'sounded', 'like', 'mean', 'ou', 'problem']",-1
1821,"['social', 'security', 'medicaid', 'supported', 'via', 'payment', 'coming', 'payroll', 'zero', 'saving', 'diverting', 'money']",0
1822,"['glory', 'wa', 'built', 'gospel', 'singer', 'chew', 'spit', 'cite', 'yolanda', 'adam']",1
1823,"['fd', 'hrc', 'fd', 'u', 'handing', 'u', 'djt']",-1
1824,"['regardless', 'whether', 'muslim', 'understand', 'french', 'mayor', 'say', 'hell', 'accept', 'christian']",-1
1825,"['voting', 'end', 'tomorrow', 'ten', 'tweet', 'get', 'least', 'hundred', 'retweets', 'morning', 'lady', 'gaga']",0
1826,"['citys', 'excellent', 'peformance', 'today', 'apart', 'defending', 'realised', 'tough', 'season', 'everton']",0
1827,"['natural', 'gas', 'bridge', 'clean', 'energy', 'economy', 'mark', 'udall', 'u', 'senator', 'colorado', 'via', 'mark', 'cmon']",0
1828,"['cant', 'believe', 'year', 'since', 'midnight', 'memory', 'im', 'proud']",1
1829,"['stand', 'amateur', 'paul', 'dunne', 'going', 'last', 'tomorrow', 'jason', 'day', 'moment']",1
1830,"['got', 'bradshaw', 'rd', 'asiata', 'robert', 'wood', 'th', 'dynasty', 'thought', 'wa', 'using', 'ivory', 'asiata', 'start', 'w', 'murray']",0
1831,"['always', 'meet', 'friday', 'shakedown', 'nicki', 'said', 'thatd', 'better', 'probably', 'others']",1
1832,"['ok', 'anyone', 'answer', 'd', 'come', 'philippine', 'cause', 'cousin', 'told', 'dec', 'shes', 'sure', 'please', 'answer']",1
1833,"['want', 'tuesday', 'watch', 'styled', 'rock', 'actually', 'im', 'watching', 'ta', 'playing', 'thats', 'awfully', 'depressing']",-1
1834,"['photographer', 'nabil', 'elderkin', 'shooting', 'kanye', 'west', 'nelson', 'mandela', 'war', 'complex', 'ha', 'sat', 'esteemed']",0
1835,"['saw', 'shawn', 'last', 'sunday']",0
1836,"['boom', 'st', 'post', 'bilbao', 'night', 'half', 'marathon', 'km', 'finished', 'km', 'run', 'nike', 'running']",0
1837,"['lol', 'professor', 'today', 'jeez', 'morgan', 'much', 'fun', 'labor', 'day', 'yes', 'yes', 'may']",1
1838,"['sunday', 'zayns', 'performance', 'make', 'want', 'pop']",1
1839,"['wonderful', 'know', 'sat', 'pm', 'watch', 'glory', 'ashtons', 'symphonic', 'variation', 'afternoon']",1
1840,"['presented', 'summation', 'cost', 'may', 'associated', 'w', 'building', 'wall', 'southern', 'border', 'way', 'le', 'jeb', 'bush', 'stated']",0
1841,"['support', 'sunday', 'oliseh', 'new', 'super', 'eagle', 'list', 'make', 'u', 'proud', 'boy', 'believe']",1
1842,"['checked', 'lady', 'peace', 'bluesfest', 'tonight', 'spending', 'day', 'beach', 'hope', 'volleyball', 'tomorrow', 'gotta', 'love', 'summer', 'weekend']",1
1843,"['ok', 'want', 'cry', 'like', 'expected', 'delivery', 'date', 'ipad', 'thursday', 'leave', 'like', 'absolute', 'worst']",-1
1844,"['looking', 'forward', 'seeing', 'perform', 'april', 'kirby', 'center', 'pa', 'happy', 'holiday']",1
1845,"['janice', 'dean', 'sum', 'bitter', 'donald', 'trumps', 'shot', 'carly', 'fiorina', 'simple', 'snarktastic', 'hashtag']",-1
1846,"['game', 'valencia', 'atleti', 'break', 'join', 'nd', 'half']",1
1847,"['ok', 'sorry', 'sm', 'sta', 'rosa', 'uc', 'november', 'see', 'guy']",1
1848,"['sooo', 'good', 'sunday', 'jam', 'cover', 'taylor', 'swifts', 'bad', 'blood', 'live', 'lounge']",1
1849,"['naruto', 'great', 'shame', 'filler', 'see', 'naruto', 'sat', 'swing', 'obito', 'get', 'crushed', 'one', 'time']",1
1850,"['hope', 'white', 'pilled', 'bit', 'enjoy', 'christmas', 'england', 'third', 'world', 'awaits', 'liberal', 'hope', 'theyre', 'welcoming']",1
1851,"['th', 'augustthe', 'anthem', 'still', 'choke', 'upthe', 'flag', 'still', 'make', 'proudgandhi', 'still', 'look', 'ushappy', 'independence', 'day', 'india']",1
1852,"['obama', 'final', 'month', 'trying', 'decrease', 'u', 'leverage', 'deal', 'iran', 'violation', 'aggression', 'trump', 'admin', 'incomprehensible']",-1
1853,"['ignored', 'man', 'c', 'v', 'ajax', 'itv', 'tues', 'uc', 'celtic', 'v', 'barca', 'sky', 'wed', 'uc', 'sort', 'ya', 'fuds']",-1
1854,"['steve', 'job', 'film', 'bomb', 'box', 'office', 'director', 'bizarrely', 'blame', 'david', 'bowie', 'steve', 'job', 'biopic', 'may']",-1
1855,"['george', 'osborne', 'today', 'saturday', 'september', 'stated', 'sky', 'news', 'pure', 'evil', 'assadism', 'responsible', 'refuge', 'problem']",-1
1856,"['ryan', 'braun', 'run', 'shot', 'th', 'st', 'place', 'draft', 'kings', 'tournament', 'turned', 'easyyy']",1
1857,"['new', 'york', 'time', 'even', 'pretend', 'cover', 'news', 'anymore', 'article', 'antitrump', 'riot']",-1
1858,"['paul', 'mccartney', 'played', 'four', 'beatles', 'song', 'first', 'time', 'ever', 'th', 'may', 'could', 'hear', 'paul', 'play', 'song', 'would']",1
1859,"['pleasure', 'sipping', 'ipa', 'evening', 'sun', 'xword', 'listening', 'grateful', 'dead']",1
1860,"['suprised', 'leftist', 'really', 'care', 'reality']",-1
1861,"['love', 'today', 'brought', 'chris', 'brown', 'album', 'thursday', 'going', 'metal', 'show', 'saturday', 'seeing', 'one', 'direction']",1
1862,"['come', 'body', 'empowerment', 'feeling', 'comfortable', 'skin', 'amy', 'schumer', 'role', 'model', 'look', 'thursday']",1
1863,"['steve', 'stricker', 'finished', 'st', 'round', 'ill', 'update', 'dustin', 'johnson', 'leading']",0
1864,"['ed', 'woodward', 'already', 'preparing', 'real', 'madrids', 'bid', 'david', 'de', 'gea', 'january', 'transfer', 'window']",0
1865,"['last', 'night', 'named', 'nzs', 'th', 'fastest', 'growing', 'co', 'deloitte', 'fast', 'nd', 'year', 'making', 'list', 'totally', 'thrilled']",1
1866,"['post', 'edited', 'siri', 'v', 'google', 'voice', 'search', 'may', 'best', 'robot', 'helper', 'win']",1
1867,"['aug', 'woodstock', 'day', 'santana', 'grateful', 'dead', 'ccr', 'janis', 'joplin', 'see', 'movie']",1
1868,"['carnival', 'tomorrow', 'going']",0
1869,"['tonights', 'game', 'take', 'priority', 'come', 'tomorrow', 'david', 'price', 'take', 'centre', 'stage']",0
1870,"['day', 'september', 'roman', 'reign', 'v', 'randy', 'orton']",0
1871,"['cristiano', 'ronaldo', 'shitty', 'clone', 'shitty', 'toy']",-1
1872,"['im', 'public', 'pull', 'pair', 'underwear', 'sweatshirt', 'sleeve', 'cant', 'help', 'feel', 'like', 'david', 'blaine']",1
1873,"['worst', 'day', 'wa', 'mom', 'finding', 'th', 'grade', 'ipod', 'reading', 'band', 'name', 'wa', 'like', 'reading', 'charge', 'trial', 'indictment', 'bad', 'taste']",0
1874,"['arrogant', 'rightist', 'authoritarian', 'pretend', 'liberal']",-1
1875,"['time', 'tomorrow', 'ha', 'great', 'exhibit', 'nirvana', 'hendrix', 'star', 'war', 'costume']",1
1876,"['heres', 'chance', 'meet', 'jim', 'rogers', 'milk', 'bellafiore', 'coming', 'saturday', 'got', 'platinum', 'vvip']",1
1877,"['call', 'hafiz', 'saeed', 'sir', 'may', 'help', 'u', 'maybe', 'pope', 'b', 'handy', 'try']",1
1878,"['radical', 'left', 'positioned', 'trump', 'nazi', 'r', 'deeply', 'anti', 'semitic', 'riot', 'mini', 'intifada', 'keith', 'ellison']",-1
1879,"['happy', 'tomorrow', 'star', 'war', 'day']",1
1880,"['joe', 'gone', 'chill', 'saturday', 'come', 'tho']",0
1881,"['may', 'may', 'dressing', 'zayn', 'right', 'get', 'cheap', 'food', 'chipotle']",0
1882,"['us', 'bad', 'uc', 'purim', 'uc', 'us', 'almost', 'thing', 'us', 'march']",1
1883,"['kendricks', 'lyric', 'black', 'community', 'adapted', 'almost']",1
1884,"['mvp', 'chris', 'paul', 'th', 'man', 'jason', 'terry', 'defensive', 'player', 'iman', 'shumpert', 'improved', 'paul', 'george', 'coach', 'year', 'george', 'karl']",0
1885,"['harry', 'louis', 'brianas', 'wedding', 'tomorrow', 'mine', 'give', 'one', 'last', 'time', 'oh', 'baby', 'let', 'love', 'goodbye']",1
1886,"['creepy', 'name', 'dropping', 'hide', 'fake', 'follower']",-1
1887,"['grayson', 'allen', 'half', 'still', 'decent', 'first', 'half']",1
1888,"['jealous', 'ridiculous', 'adventure', 'tonight', 'sit', 'home', 'watching', 'big', 'brother']",-1
1889,"['lorenzo', 'beasley', 'wa', 'killed', 'july', 'th', 'last', 'year', 'corner', 'rd', 'king', 'dr']",0
1890,"['suspect', 'yet', 'arson', 'fire', 'planned', 'parenthood', 'building', 'pullman', 'wa', 'ruled', 'arson', 'investigation', 'friday']",-1
1891,"['sorry', 'thats', 'old', 'photo', 'january', 'charlie', 'hebdo', 'attack']",0
1892,"['year', 'later', 'fiance', 'nypd', 'shooting', 'victim', 'sean', 'bell', 'speaks']",0
1893,"['selling', 'extra', 'ticket', 'zac', 'brown', 'band', 'toronto', 'tomorrow', 'mssg', 'want']",1
1894,"['think', 'everyone', 'trouble', 'sound', 'kerry', 'cmon', 'sort', 'please']",-1
1895,"['visiting', 'nirvana', 'water', 'sun', 'hope']",0
1896,"['donald', 'trump', 'going', 'dallas', 'th', 'make', 'happen']",-1
1897,"['service', 'pack', 'make', 'sql', 'server', 'version', 'functionally', 'identical']",0
1898,"['watched', 'lorax', 'uc', 'like', 'uc', 'rd', 'time', 'made', 'laugh', 'uc', 'smile', 'uc', 'frown', 'inspired', 'lot']",1
1899,"['wa', 'walcott', 'sterling', 'kane', 'sat', 'bench', 'id', 'insulted', 'vardy', 'playing', 'hard', 'worker', 'international', 'lvl']",-1
1900,"['rd', 'thought', 'careless', 'world', 'wa', 'st', 'one']",-1
1901,"['damn', 'work', 'still', 'ut', 'chance', 'call', 'martin', 'poem', 'tomorrow']",-1
1902,"['needa', 'sleep']",0
1903,"['kenpom', 'ha', 'nc', 'state', 'ranked', 'th', 'pack', 'finish', 'season', 'ranked', 'doe', 'gottfried', 'keep', 'job']",0
1904,"['week', 'obsession', 'david', 'blaine', 'street', 'magic']",1
1905,"['awkward', 'marni', 'halloweentown', 'completely', 'change', 'people', 'rd', 'th', 'movie']",-1
1906,"['inside', 'amy', 'schumer', 'scorching', 'merry', 'way', 'back', 'onto', 'new', 'year', 's', 'begin', 'jan', 'pm', 's', 'still', 'demand']",1
1907,"['hope', 'start', 'asking', 'camila', 'question', 'dating', 'shawn', 'sundays', 'start', 'unnecessary', 'drama']",-1
1908,"['zayn', 'reminds', 'rih', 'may', 'blasphemous', 'say', 'feel', 'like', 'hes', 'male', 'version', 'good']",1
1909,"['zac', 'brown', 'band', 'mexico', 'want', 'hit', 'beach', 'four', 'sundrenched', 'day', 'mexico', 'featuring', 'zac', 'bro']",1
1910,"['let', 'real', 'even', 'wit', 'injured', 'uc', 'flacco', 'fuckin', 'uc', 'doin', 'bad', 'road', 'uc', 'playin', 'like', 'shit', 'still', 'nd', 'best', 'team', 'afc']",0
1911,"['may', 'may', 'love', 'ice', 'cubes', 'son']",0
1912,"['blackpool', 'illumination', 'biggest', 'temporary', 'light', 'show', 'world', 'august']",0
1913,"['meanwhile', 'obviously', 'discriminatory', 'election', 'costing', 'voter', 'suppression', 'put', 'back', 'burner']",-1
1914,"['paper', 'town', 'finally', 'uk', 'tomorrow']",1
1915,"['hes', 'barca', 'january']",0
1916,"['article', 'senate', 'president', 'enrile', 'interesting']",1
1917,"['congress', 'party', 'member', 'stopped', 'taking', 'bath', 'may', 'mean', 'support', 'modis']",-1
1918,"['clinton', 'distraction', 'circus', 'hit', 'panic', 'mode', 'russia', 'fake', 'news']",-1
1919,"['sought', 'small', 'desirable', 'flat', 'centre', 'milan', 'tiny', 'squaremetre', 'apartment', 'th']",0
1920,"['doctor', 'trumps', 'alternate', 'reality', 'health', 'care']",-1
1921,"['lux', 'wa', 'super', 'dry', 'even', 'lebron', 'saturday', 'went', 'cafe', 'asia', 'super', 'lame', 'im', 'getting', 'old', 'shit']",-1
1922,"['received', 'email', 'airasia', 'regarding', 'trip', 'lombok', 'friday', 'goodbye', 'kuala', 'lumpur', 'hello', 'lombok', 'indonesia']",0
1923,"['also', 'fucking', 'ipod', 'got', 'stolen', 'snipe', 'thing', 'cant', 'let', 'go', 'music', 'take', 'st', 'gen', 'ipod', 'want', 'jamz', 'back']",-1
1924,"['liked', 'video', 'linux', 'love', 'microsoft', 'microsoft', 'join', 'linux', 'foundation']",-1
1925,"['want', 'milan', 'tomorrow']",0
1926,"['realized', 'batmans', 'ideology', 'murdering', 'may', 'reason', 'smoke']",0
1927,"['migrant', 'pledge', 'follow', 'british', 'value', 'britain', 'muslim', 'country', 'govt', 'want']",0
1928,"['mrcraig', 'said', 'sunday', 'night', 'wa', 'officially', 'last', 'day', 'marching', 'band']",-1
1929,"['watching', 'wansapanataym', 'nephew', 'grade', 'schoool', 'kid', 'touch', 'screen', 'na', 'rin', 'mga', 'cellphone', 'noong', 'elem', 'ako', 'cool', 'na', 'yun', 'may', 'mga', 'beeper', 'haha']",0
1930,"['april', 'st', 'um', 'gonna', 'see', 'guy', 'london', 'o', 'arena', 'ut', 'wait', 'xx']",1
1931,"['whoever', 'done', 'pissed', 'ying', 'yang', 'day', 'uc', 'pray', 'make', 'friday']",-1
1932,"['report', 'becoming', 'divided', 'increase', 'immigration', 'quelle', 'surpirise', 'listening', 'disaster']",-1
1933,"['tim', 'roth', 'playing', 'movie', 'jean', 'dujardin', 'ut', 'ok', 'uc', 'may', 'pas']",-1
1934,"['moment', 'think', 'google', 'search', 'ad', 'distortion', 'pedal', 'showed', 'twitter', 'feed', 'nope']",-1
1935,"['exactly', 'leonard', 'cohen', 'song', 'lyric', 'everybody', 'know', 'boat', 'leaking']",0
1936,"['okay', 'would', 'start', 'good', 'experience', 'book', 'depository', 'may', 'get', 'book', 'soon']",1
1937,"['amazon', 'rental', 'theyll', 'charge', 'till', 'end', 'december', 'extend', 'time', 'use']",0
1938,"['gnite', 'morph', 'god', 'save', 'queen', 'princess', 'charlotte', 'wish', 'prince', 'george', 'happy', 'birthday', 'me', 'see', 'tomorrow']",1
1939,"['raider', 'need', 'represent', 'tonight']",1
1940,"['ya', 'thing', 'hot', 'jam', 'hartford', 'ct', 'last', 'monday']",0
1941,"['let', 'pelosi', 'stay', 'best', 'thing', 'happened', 'rep', 'party', 'crazy', 'ranting', 'confused', 'woman', 'perfect', 'dems']",-1
1942,"['honestly', 'bbc', 'habourer', 'rich', 'countless', 'pedophile', 'longer', 'exist', 'tomorrow', 'missed']",-1
1943,"['see', 'sunday', 'major', 'dustin', 'johnson', 'showed', 'today', 'first']",0
1944,"['money', 'left', 'giving', 'away', 'purchasing', 'coveted', 'spot', 'usless', 'nation']",-1
1945,"['loving', 'new', 'iphone', 'tmobile', 'im', 'love', 'io', 'cant', 'wait', 'sept', 'th', 'event']",1
1946,"['nasty', 'born', 'loser', 'forgot', 'americans', 'dead', 'family']",-1
1947,"['fab', 'missy', 'enjoy', 'gala', 'tomorrow', 'tribute', 'proud', 'xoxo']",1
1948,"['assigned', 'write', 'paper', 'tpp', 'presidentelect', 'going', 'approve', 'anyways']",-1
1949,"['ill', 'never', 'forget', 'getting', 'argument', 'kendricks', 'black', 'black', 'crime', 'stuff', 'club', 'friday', 'night']",-1
1950,"['get', 'de', 'gea', 'sign', 'big', 'deal', 'real', 'madrid', 'buy', 'january', 'cheap']",0
1951,"['ryan', 'braun', 'owns', 'right', 'field', 'rd', 'home', 'run', 'year']",1
1952,"['late', 'surge', 'carry', 'unc', 'past', 'shaw', 'six', 'minute', 'second', 'half', 'smith', 'center', 'friday', 'night', 'north']",0
1953,"['hmmm', 'pope', 'may', 'pushed', 'far', 'time']",-1
1954,"['recollecting', 'modis', 'speech', 'may', 'assurance', 'rajnath', 'singh', 'black', 'money', 'feel', 'cheated']",-1
1955,"['sadly', 'ps', 'may', 'well', 'keep', 'giving', 'away', 'game']",-1
1956,"['keep', 'winning', 'end', 'getting', 'th', 'pick', 'losing', 'protected', 'first', 'one', 'slot', 'would', 'classic', 'red', 'sox']",0
1957,"['sacked', 'russell', 'wilson', 'something', 'like', 'time', 'career', 'record', 'sack', 'sunday', 'time', 'mutiny']",-1
1958,"['meant', 'scum', 'mexican', 'muslim', 'african', 'could', 'go', 'would', 'go', 'europe', 'tomorrow']",-1
1959,"['would', 'greystones', 'co', 'wicklows', 'paul', 'dunne', 'tied', 'lead', 'championship', 'class']",0
1960,"['lol', 'sam', 'smith', 'song', 'ha', 'played', 'time', 'already', 'play', 'th', 'scratch', 'someones', 'eye']",-1
1961,"['ugh', 'finally', 'got', 'time', 'watch', 'bst', 'us', 'rd', 'anniversary', 'eng', 'sub', 'oh', 'god', 'love', 'ut', 'dork', 'ksghskjfghksfjgsg']",1
1962,"['dey', 'fear', 'co', 'lion', 'king', 'name', 'worry', 'super', 'eagle', 'soar', 'height', 'cant', 'see']",0
1963,"['best', 'pp', 'fighter', 'rousey', 'currently', 'jones', 'alltime', 'rousey', 'finish', 'st']",0
1964,"['rio', 'ferdinand', 'think', 'manchester', 'united', 'may', 'signed', 'next', 'david', 'beckham']",1
1965,"['look', 'joseph', 'lol', 'dont', 'want', 'attend', 'teacher', 'jlin', 'us', 'class', 'sun', 'dont', 'light', 'sun', 'much', 'hahaha']",-1
1966,"['saturday', 'night', 'barack', 'shrine', 'monroe', 'gone', 'full', 'affect']",1
1967,"['thing', 'scarier', 'kanye', 'west', 'running', 'president', 'theres', 'slight', 'chance', 'kim', 'kardashian', 'may', 'first', 'lady']",-1
1968,"['really', 'need', 'charge', 'fraud', 'death', 'penalty', 'stupidity', 'wi', 'ya', 'know']",-1
1969,"['getting', 'slowly', 'mate', 'seen', 'riot', 'london', 'tonight', 'noticed', 'even', 'drunk']",0
1970,"['live', 'beyond', 'year', 'join', 'u', 'find', 'secret', 'longevity', 'bama', 'china', 'p', 'today', 'noble', 'lineage']",0
1971,"['im', 'calling', 'monday', 'august', 'th', 'pm', 'brock', 'lesnar', 'make', 'undertaker', 'tap']",0
1972,"['seeing', 'peacock', 'gamble', 'tomorrow', 'get', 'ticket', 'ut', 'got', 'card', 'money', 'uc', 'ull', 'give']",0
1973,"['barely', 'finding', 'kendrick', 'j', 'cole', 'remixes', 'dropped', 'black', 'friday']",1
1974,"['obama', 'admin', 'forcing', 'product', 'nonindustries', 'u', 'remove', 'subsidy', 'solar', 'biofuel', 'etc']",-1
1975,"['nice', 'piece', 'think', 'may', 'written', 'one', 'longest', 'defense', 'kenny', 'loftons', 'hof', 'case']",1
1976,"['nonpartisan', 'taxexempt', 'anticlinton', 'group', 'paid', 'farright', 'crusader', 'steve', 'bannon', 'k', 'year', 'salary', 'broke', 'tax', 'rule']",-1
1977,"['get', 'ticket', 'see', 'seinfeld', 'still', 'make', 'laugh', 'hes', 'performing', 'next', 'friday']",1
1978,"['want', 'someone', 'fix', 'xbox', 'us', 'wrong', 'let', 'u', 'know', 'may', 'able', 'help', 'lb']",0
1979,"['kurt', 'cobain', 'solo', 'release', 'real', 'nirvana', 'fan', 'buying', 'money', 'grabbing', 'brett', 'morgan', 'courtney']",-1
1980,"['chris', 'tucker', 'ice', 'cube', 'next', 'friday', 'want', 'watch']",-1
1981,"['lobster', 'alien', 'ipads', 'kim', 'kardashian', 'todays', 'sunday', 'survey', 'unusual', 'thing', 'seen', 'nativity', 'play']",0
1982,"['arsenal', 'may', 'made', 'slow', 'start', 'premier', 'league', 'season', 'arsene', 'wengers', 'men', 'clearly', 'looking', 'pick', 'pace']",1
1983,"['could', 'almost', 'hear', 'artery', 'clogging', 'icymi', 'latest', 'report', 'detail', 'unhealthy', 'san', 'diego', 'county', 'fair']",-1
1984,"['drum', 'stream', 'scheduled', 'tomorrow', 'postponed', 'til', 'next', 'saturday', 'rd', 'november', 'uc', 'diablo', 'iii', 'stream']",0
1985,"['hiya', 'good', 'morning', 'raining', 'scotland', 'today', 'mite', 'pj', 'day']",1
1986,"['polish', 'see', 'dyngus', 'day', 'answer', 'st', 'patricks', 'day', 'parade', 'della', 'heschmeyer', 'center', 'dance', 'kr']",0
1987,"['watched', 'thor', 'like', 'th', 'time', 'last', 'night']",1
1988,"['may', 'glad', 'see', 'christianity', 'die', 'islam', 'replace', 'follow', 'christianitys', 'example', 'may']",-1
1989,"['im', 'still', 'thinking', 'sunday', 'last', 'night', 'undertaker', 'brock', 'lesnar', 'going', 'tare', 'house']",1
1990,"['listed', 'rolling', 'stone', 'september', 'red', 'hot', 'chili', 'pepper', 'cover', 'glen', 'campbel', 'via']",0
1991,"['news', 'cant', 'wait', 'see', 'antman', 'tomorrow', 'night', 'hopefully', 'expect']",1
1992,"['prediction', 'walker', 'get', 'cy', 'young', 'next', 'year', 'golden', 'glove', 'marte', 'trade', 'curse', 'must', 'continue']",1
1993,"['good', 'night', 'boy', 'tonight', 'welbeck', 'scored', 'chamberlain', 'played', 'well', 'chamber', 'made', 'st', 'start']",1
1994,"['goosebump', 'always', 'get', 'announcement', 'am', 'streaming', 'apples', 'website', 'get', 'ready']",1
1995,"['may', 'use', 'minority', 'muslim', 'india', 'thanks', 'tolerance', 'hindumajority', 'india']",0
1996,"['wait', 'table', 'friday', 'morning', 'ihop']",-1
1997,"['good', 'luck', 'saturday', 'pal', 'uc', 'ut', 'wait', 'see', 'fight', 'assume', 'devon', 'alexander']",1
1998,"['even', 'may', 'weather', 'cold', 'floyd', 'mayweather', 'show', 'spends', 'night']",0
1999,"['like', 'opening', 'dystopian', 'satire']",-1
2000,"['death', 'wa', 'wa', 'fraud', 'supported', 'wa', 'sacked', 'sexual', 'stuff']",-1
2001,"['im', 'gonna', 'breakfast', 'friend', 'tomorrow', 'well', 'see', 'antman']",0
2002,"['personal', 'lifes', 'story', 'tell', 'dislike', 'fake', 'emotion', 'attitude']",-1
2003,"['get', 'jury', 'inn', 'hour', 'sale', 'wednesday']",0
2004,"['like', 'say', 'rory', 'spieth', 'rose', 'day', 'great', 'watch', 'dustin', 'johnson', 'get', 'head', 'together', 'may', 'join']",1
2005,"['dee', 'dee', 'ramone', 'us', 'exhibition', 'visual', 'work', 'open', 'tomorrow', 'dee', 'dee', 'shepard', 'fairey', 'print', 'sale', 'opening', 'friday', 'pm']",1
2006,"['remembered', 'one', 'teacher', 'think', 'democrat', 'getting', 'paid', 'protest', 'trump']",-1
